_merge_key,stop_name,boardings,alightings,passengers,route_count,lat,lon,district,total_riders,boardings_per_route,hourly_pattern_boardings,morning_boardings,evening_boardings,peak_hour,peak_hour_label,morning_concentration,evening_concentration,boarding_alighting_diff,boarding_alighting_imbalance,stop_type
name:세천리1|,세천리1,2562,332,332,1.0,35.87507667,128.4717717,달성군,2894,2562.0,68.0,2.0,48.0,18.0,18시,2.941176470588235,70.58823529411765,2230,0.7705597788527989,퇴근형
name:세천리1건너|,세천리1건너,1020,956,956,1.0,35.875555,128.4713783,달성군,1976,1020.0,15.0,1.0,10.0,19.0,19시,6.666666666666667,66.66666666666666,64,0.032388663967611336,저이용형
name:세천리2|,세천리2,3980,827,827,1.0,35.87802833,128.47713,달성군,4807,3980.0,95.0,69.0,15.0,7.0,7시,72.63157894736842,15.789473684210526,3153,0.655918452257125,출근형
name:세천리3|,세천리3,7268,827,827,1.0,35.87787833,128.4769767,달성군,8095,7268.0,213.0,49.0,87.0,20.0,20시,23.004694835680752,40.845070422535215,6441,0.7956763434218653,퇴근형
name:세천북로1|,세천북로1,1162,537,537,1.0,35.87770667,128.474635,달성군,1699,1162.0,4.0,0.0,0.0,16.0,16시,0.0,0.0,625,0.36786344908769864,저이용형
name:세천북로2|,세천북로2,6166,526,526,1.0,35.877365,128.47375,달성군,6692,6166.0,158.0,35.0,92.0,18.0,18시,22.151898734177212,58.22784810126582,5640,0.8427973699940227,퇴근형
name:세천초등학교건너|,세천초등학교건너,145077,39155,39155,5.0,35.874995,128.4805567,달성군,184232,29015.4,4833.0,1502.0,905.0,7.0,7시,31.078005379681358,18.72542933995448,105922,0.5749381214989795,출근형
name:세천초등학교앞|,세천초등학교앞,489533,12688,12688,5.0,35.87470667,128.4799817,달성군,502221,97906.6,16316.0,5586.0,3098.0,7.0,7시,34.236332434420206,18.987496935523414,476845,0.9494724434063888,출근형
name:세흥에스피|,세흥에스피,14200,7882,7882,2.0,35.82860342,128.5071897,달서구,22082,7100.0,451.0,28.0,326.0,17.0,17시,6.208425720620843,72.28381374722838,6318,0.2861153880989041,퇴근형
name:소라아파트 건너|,소라아파트 건너,27759,6321,6321,,,,,34080,,292.0,75.0,72.0,16.0,16시,25.684931506849317,24.65753424657534,21438,0.6290492957746479,출근형
name:소라아파트 앞|,소라아파트 앞,6503,180,180,,,,,6683,,158.0,49.0,11.0,8.0,8시,31.0126582278481,6.962025316455696,6323,0.9461319766571898,출근형
name:소보시장|,소보시장,2194,90,90,1.0,36.255635,128.4791517,군위군,2284,2194.0,72.0,16.0,1.0,8.0,8시,22.22222222222222,1.3888888888888888,2104,0.9211908931698775,저이용형
name:소보정류장|,소보정류장,4180,239,239,3.0,36.255685,128.47733,군위군,4419,1393.3333333333333,121.0,24.0,6.0,11.0,11시,19.834710743801654,4.958677685950414,3941,0.8918307309346006,생활형
name:소선여중건너|,소선여중건너,92558,70353,70353,3.0,35.85215333,128.6521967,수성구,162911,30852.666666666668,3084.0,438.0,670.0,16.0,16시,14.202334630350194,21.72503242542153,22205,0.1363014161106371,생활형
name:소선여중앞|,소선여중앞,3320,22391,22391,3.0,35.85217333,128.6520083,수성구,25711,1106.6666666666667,65.0,0.0,36.0,18.0,18시,0.0,55.38461538461539,-19071,0.741744778499475,퇴근형
name:솔렌스힐건너|,솔렌스힐건너,72671,18955,18955,1.0,35.87125833,128.6235933,동구,91626,72671.0,2418.0,596.0,609.0,18.0,18시,24.648469809760133,25.18610421836228,53716,0.5862528103376771,퇴근형
name:솔렌스힐앞|,솔렌스힐앞,34848,15428,15428,1.0,35.87145667,128.6238033,동구,50276,34848.0,1152.0,256.0,224.0,9.0,9시,22.22222222222222,19.444444444444446,19420,0.386267801734426,생활형
name:솔밭기세길건너|,솔밭기세길건너,9,622,622,2.0,35.762105,128.4908167,달성군,631,4.5,0.0,0.0,0.0,5.0,5시,,,-613,0.971473851030111,저이용형
name:솔밭기세길입구|,솔밭기세길입구,1711,68,68,2.0,35.76228833,128.490855,달성군,1779,855.5,39.0,5.0,17.0,15.0,15시,12.82051282051282,43.58974358974359,1643,0.9235525576166386,저이용형
name:솔비식당입구|,솔비식당입구,19,80,80,1.0,35.755195,128.4478717,달성군,99,19.0,0.0,0.0,0.0,5.0,5시,,,-61,0.6161616161616161,저이용형
name:솔비식당입구맞은편|,솔비식당입구맞은편,821,4,4,1.0,35.755265,128.4478967,달성군,825,821.0,11.0,1.0,0.0,12.0,12시,9.090909090909092,0.0,817,0.9903030303030304,저이용형
name:솔정고개1|,솔정고개1,11119,11718,11718,4.0,35.839565,128.6846867,수성구,22837,2779.75,364.0,11.0,224.0,18.0,18시,3.021978021978022,61.53846153846154,-599,0.026229364627578054,퇴근형
name:솔정고개2|,솔정고개2,38296,129766,129766,4.0,35.83901833,128.6849333,수성구,168062,9574.0,1311.0,35.0,443.0,21.0,21시,2.6697177726926014,33.790999237223495,-91470,0.544263426592567,퇴근형
name:송곡1리|,송곡1리,16,0,0,,,,,16,,0.0,0.0,0.0,5.0,5시,,,16,1.0,저이용형
name:송림마을(칠곡군)|,송림마을(칠곡군),2336,21,21,,,,,2357,,34.0,11.0,0.0,14.0,14시,32.35294117647059,0.0,2315,0.9821807382265592,출근형
name:송림사입구건너(칠곡군)|,송림사입구건너(칠곡군),133,218,218,,,,,351,,0.0,0.0,0.0,5.0,5시,,,-85,0.24216524216524216,저이용형
name:송림사입구앞(칠곡군)|,송림사입구앞(칠곡군),1916,11,11,,,,,1927,,26.0,2.0,0.0,12.0,12시,7.6923076923076925,0.0,1905,0.98858329008822,저이용형
name:송림삼거리(상행)|,송림삼거리(상행),110,1149,1149,,,,,1259,,0.0,0.0,0.0,5.0,5시,,,-1039,0.8252581413820492,저이용형
name:송림삼거리(하행)|,송림삼거리(하행),63,30,30,,,,,93,,0.0,0.0,0.0,5.0,5시,,,33,0.3548387096774194,저이용형
name:송림삼거리|,송림삼거리,246,97,97,,,,,343,,0.0,0.0,0.0,5.0,5시,,,149,0.43440233236151604,저이용형
name:송원1|,송원1,1006,82,82,2.0,36.25739,128.480795,군위군,1088,503.0,20.0,20.0,0.0,8.0,8시,100.0,0.0,924,0.8492647058823529,저이용형
name:송원리(봉황리방면)|,송원리(봉황리방면),14,1,1,,,,,15,,0.0,0.0,0.0,5.0,5시,,,13,0.8666666666666667,저이용형
name:송원리(소보방면)|,송원리(소보방면),0,2,2,,,,,2,,0.0,0.0,0.0,5.0,5시,,,-2,1.0,저이용형
name:송원리|,송원리,445,113,113,3.0,36.258322500000006,128.48499,군위군,558,148.33333333333334,1.0,1.0,0.0,8.0,8시,100.0,0.0,332,0.5949820788530465,저이용형
name:송원맨션건너|,송원맨션건너,242646,34965,34965,6.0,35.821455,128.611795,수성구,277611,40441.0,8194.0,2730.0,1234.0,7.0,7시,33.317061264339756,15.059799853551379,207681,0.7481007596961216,출근형
name:송원맨션앞|,송원맨션앞,96382,30954,30954,6.0,35.82227617,128.6113153,수성구,127336,16063.666666666666,3427.0,584.0,759.0,15.0,15시,17.0411438576014,22.14765100671141,65428,0.5138217000691085,생활형
name:송정1동|,송정1동,203,401,401,2.0,35.98644833,128.6217033,동구,604,101.5,0.0,0.0,0.0,5.0,5시,,,-198,0.32781456953642385,저이용형
name:송정2교|,송정2교,3153,26803,26803,1.0,35.87369333,128.733655,동구,29956,3153.0,52.0,12.0,17.0,6.0,6시,23.076923076923077,32.69230769230769,-23650,0.7894912538389638,퇴근형
name:송정동1|,송정동1,354,751,751,4.0,35.98709667,128.622635,동구,1105,88.5,0.0,0.0,0.0,5.0,5시,,,-397,0.3592760180995475,저이용형
name:송정동2|,송정동2,657,40,40,4.0,35.986905,128.6221983,동구,697,164.25,1.0,0.0,0.0,16.0,16시,0.0,0.0,617,0.8852223816355811,저이용형
name:송정동3|,송정동3,187,687,687,4.0,35.98832,128.624735,동구,874,46.75,2.0,1.0,0.0,9.0,9시,50.0,0.0,-500,0.5720823798627003,저이용형
name:송정동4|,송정동4,285,981,981,4.0,35.98833333,128.624885,동구,1266,71.25,0.0,0.0,0.0,5.0,5시,,,-696,0.5497630331753555,저이용형
name:송정마을1|,송정마을1,56,629,629,2.0,35.74459167,128.653085,달성군,685,28.0,0.0,0.0,0.0,5.0,5시,,,-573,0.8364963503649635,저이용형
name:송정마을2|,송정마을2,3203,35,35,2.0,35.74496495,128.6531282,달성군,3238,1601.5,54.0,26.0,3.0,9.0,9시,48.148148148148145,5.555555555555555,3168,0.9783817171093268,출근형
name:송정삼거리1|,송정삼거리1,8205,6100,6100,2.0,35.87066333,128.7318817,동구,14305,4102.5,268.0,66.0,52.0,7.0,7시,24.62686567164179,19.402985074626866,2105,0.1471513456833275,생활형
name:송정삼거리2|,송정삼거리2,3789,26008,26008,2.0,35.87033833,128.731465,동구,29797,1894.5,74.0,19.0,16.0,8.0,8시,25.675675675675674,21.62162162162162,-22219,0.7456790952109272,출근형
name:송정삼거리3|,송정삼거리3,57571,46228,46228,6.0,35.87158167,128.7324733,동구,103799,9595.166666666666,1964.0,458.0,405.0,14.0,14시,23.319755600814666,20.621181262729124,11343,0.10927850942687309,생활형
name:송정삼거리4|,송정삼거리4,48498,19529,19529,6.0,35.87162833,128.7318933,동구,68027,8083.0,1687.0,479.0,350.0,8.0,8시,28.39359810314167,20.74688796680498,28969,0.42584562012142235,출근형
name:송학2리사거리|,송학2리사거리,200,261,261,,,,,461,,0.0,0.0,0.0,5.0,5시,,,-61,0.13232104121475055,저이용형
name:송학2리사거리입구|,송학2리사거리입구,2105,202,202,,,,,2307,,26.0,10.0,0.0,9.0,9시,38.46153846153847,0.0,1903,0.8248807975726051,저이용형
name:송학교|,송학교,71,57,57,,,,,128,,0.0,0.0,0.0,5.0,5시,,,14,0.109375,저이용형
name:송학교입구|,송학교입구,1488,122,122,,,,,1610,,12.0,2.0,0.0,14.0,14시,16.666666666666664,0.0,1366,0.8484472049689441,저이용형
name:송학리윗세뜸|,송학리윗세뜸,168,234,234,,,,,402,,0.0,0.0,0.0,5.0,5시,,,-66,0.16417910447761194,저이용형
name:송학리윗세뜸입구|,송학리윗세뜸입구,624,184,184,,,,,808,,2.0,1.0,0.0,9.0,9시,50.0,0.0,440,0.5445544554455446,저이용형
name:송해공원|,송해공원,338,972,972,2.0,35.77077667,128.48931,달성군,1310,169.0,2.0,1.0,0.0,9.0,9시,50.0,0.0,-634,0.48396946564885496,저이용형
name:송해공원건너|,송해공원건너,10129,72,72,2.0,35.77055667,128.4895517,달성군,10201,5064.5,332.0,17.0,95.0,15.0,15시,5.120481927710843,28.614457831325304,10057,0.9858837368885404,퇴근형
name:송현1동치안센터건너|,송현1동치안센터건너,142566,41647,41647,6.0,35.82834765,128.5492785,달서구,184213,23761.0,4843.0,1079.0,1161.0,8.0,8시,22.279578773487508,23.972744166838737,100919,0.5478386433096469,생활형
name:송현2동행정복지센터건너|,송현2동행정복지센터건너,26615,7584,7584,2.0,35.83248832,128.5445582,달서구,34199,13307.5,894.0,149.0,189.0,16.0,16시,16.666666666666664,21.140939597315437,19031,0.5564782595982338,생활형
name:송현공원건너|,송현공원건너,4684,9327,9327,1.0,35.83030833,128.5565483,달서구,14011,4684.0,108.0,41.0,8.0,8.0,8시,37.96296296296296,7.4074074074074066,-4643,0.3313824851902077,출근형
name:송현공원앞|,송현공원앞,22279,33279,33279,1.0,35.83071167,128.5561533,달서구,55558,22279.0,725.0,249.0,106.0,7.0,7시,34.3448275862069,14.620689655172415,-11000,0.19799128838331115,출근형
name:송현여중고교건너|,송현여중고교건너,68491,27064,27064,2.0,35.83042667,128.5445083,달서구,95555,34245.5,2255.0,218.0,621.0,16.0,16시,9.667405764966741,27.53880266075388,41427,0.4335408926796086,퇴근형
name:송현여중고교앞|,송현여중고교앞,70276,58471,58471,2.0,35.830545,128.5446317,달서구,128747,35138.0,2349.0,521.0,399.0,16.0,16시,22.1796509152831,16.985951468710088,11805,0.09169145688831584,생활형
name:송현역(1번출구)|,송현역(1번출구),157680,43096,43096,6.0,35.8304179,128.5510384,달서구,200776,26280.0,5427.0,707.0,1473.0,16.0,16시,13.02745531601253,27.142067440574902,114584,0.5707056620313185,퇴근형
name:송현역(2번출구)|,송현역(2번출구),289160,60226,60226,6.0,35.82920333,128.5502983,달서구,349386,48193.333333333336,9747.0,2105.0,2001.0,8.0,8시,21.596388632399712,20.529393659587566,228934,0.6552466326641594,생활형
name:송현역(3번출구)|,송현역(3번출구),298215,215853,215853,6.0,35.832155,128.55275,달서구,514068,49702.5,10586.0,1939.0,2619.0,17.0,17시,18.316644624976384,24.740222935953145,82362,0.16021615817362683,생활형
name:송현역(4번출구)|,송현역(4번출구),139601,62388,62388,6.0,35.83258562,128.5529424,달서구,201989,23266.833333333332,5109.0,800.0,1365.0,17.0,17시,15.658641612840086,26.717557251908396,77213,0.3822633905806752,퇴근형
name:송현제림타운건너|,송현제림타운건너,106273,134371,134371,3.0,35.83370833,128.550955,달서구,240644,35424.333333333336,3570.0,994.0,527.0,8.0,8시,27.84313725490196,14.761904761904763,-28098,0.11676168946659796,출근형
name:송현제림타운앞|,송현제림타운앞,92924,22174,22174,3.0,35.83386048,128.5504502,달서구,115098,30974.666666666668,3149.0,806.0,618.0,8.0,8시,25.595427119720547,19.6252778659892,70750,0.6146935654833272,출근형
name:송현초등학교건너|,송현초등학교건너,70968,17432,17432,2.0,35.82689667,128.5438683,달서구,88400,35484.0,2387.0,478.0,457.0,11.0,11시,20.025136154168415,19.145370758273984,53536,0.6056108597285068,생활형
name:송현초등학교앞|,송현초등학교앞,181504,10293,10293,2.0,35.82685167,128.544035,달서구,191797,90752.0,6059.0,1725.0,911.0,8.0,8시,28.470044561808876,15.035484403366892,171211,0.8926677685260979,출근형
name:송호지서편1|,송호지서편1,1191,15,15,1.0,35.8897784,128.7025206,동구,1206,1191.0,30.0,0.0,9.0,11.0,11시,0.0,30.0,1176,0.9751243781094527,저이용형
name:송호지서편2|,송호지서편2,6,423,423,1.0,35.8896198,128.7026514,동구,429,6.0,0.0,0.0,0.0,5.0,5시,,,-417,0.972027972027972,저이용형
name:수목원삼성래미안1차건너|,수목원삼성래미안1차건너,305804,451864,451864,11.0,35.80836215,128.5187736,달서구,757668,27800.363636363636,13008.0,3197.0,2690.0,16.0,16시,24.577183271832716,20.67958179581796,-146060,0.19277572762740408,생활형
name:수목원삼성래미안1차앞|,수목원삼성래미안1차앞,306845,120519,120519,8.0,35.80842333,128.517995,달서구,427364,38355.625,13841.0,2804.0,3979.0,18.0,18시,20.258651831515063,28.747922837945232,186326,0.43598899298958266,퇴근형
name:수목원제일풍경채앞|,수목원제일풍경채앞,318147,3752,3752,2.0,35.79869097,128.5301834,달서구,321899,159073.5,10539.0,3071.0,1915.0,7.0,7시,29.139387038618462,18.170604421671886,314395,0.9766883401315319,출근형
name:수목원풍경그린아파트건너|,수목원풍경그린아파트건너,13130,31474,31474,3.0,35.80055893,128.533132,달서구,44604,4376.666666666667,454.0,132.0,96.0,9.0,9시,29.074889867841406,21.145374449339208,-18344,0.4112635638059367,출근형
name:수목원풍경그린아파트앞|,수목원풍경그린아파트앞,85134,1723,1723,3.0,35.80040918,128.5332775,달서구,86857,28378.0,2831.0,726.0,618.0,7.0,7시,25.644648534086894,21.829742140586365,83411,0.9603255926407773,출근형
name:수목원호정포레스트아파트앞|,수목원호정포레스트아파트앞,32691,24860,24860,2.0,35.79883465,128.5303019,달서구,57551,16345.5,1070.0,347.0,200.0,8.0,8시,32.429906542056074,18.69158878504673,7831,0.1360706156278779,출근형
name:수북1리-하리마을|,수북1리-하리마을,138,34,34,4.0,36.178405,128.7060967,군위군,172,34.5,0.0,0.0,0.0,5.0,5시,,,104,0.6046511627906976,저이용형
name:수북1리|,수북1리,2334,189,189,5.0,36.179676665,128.69990665,군위군,2523,466.8,60.0,35.0,14.0,17.0,17시,58.333333333333336,23.333333333333332,2145,0.8501783590963139,출근형
name:수서1리|,수서1리,733,38,38,2.0,36.21344833,128.557925,군위군,771,366.5,12.0,8.0,0.0,8.0,8시,66.66666666666666,0.0,695,0.9014267185473411,저이용형
name:수서2리|,수서2리,54,31,31,1.0,36.20031,128.561045,군위군,85,54.0,0.0,0.0,0.0,5.0,5시,,,23,0.27058823529411763,저이용형
name:수서|,수서,402,54,54,4.0,36.179535834999996,128.69361,군위군,456,100.5,0.0,0.0,0.0,5.0,5시,,,348,0.7631578947368421,저이용형
name:수성3가롯데캐슬건너|,수성3가롯데캐슬건너,161605,43309,43309,6.0,35.85396878,128.6200347,수성구,204914,26934.166666666668,5457.0,1136.0,1375.0,17.0,17시,20.81729888216969,25.196994685724754,118296,0.5772958411821545,퇴근형
name:수성3가롯데캐슬앞|,수성3가롯데캐슬앞,247368,159012,159012,6.0,35.85414438,128.6202985,수성구,406380,41228.0,8522.0,1678.0,2269.0,17.0,17시,19.690213564890872,26.625205350856607,88356,0.21742211723017865,퇴근형
name:수성4가동행정복지센터앞|,수성4가동행정복지센터앞,14432,11997,11997,1.0,35.86371098,128.6165175,수성구,26429,14432.0,481.0,126.0,99.0,7.0,7시,26.195426195426197,20.582120582120584,2435,0.09213364107609066,출근형
name:수성경찰서건너|,수성경찰서건너,515720,169366,169366,12.0,35.85896607,128.6333635,수성구,685086,42976.666666666664,18532.0,2061.0,5545.0,22.0,22시,11.121303690913015,29.921217353766462,346354,0.5055628052536469,퇴근형
name:수성경찰서앞|,수성경찰서앞,387236,251683,251683,12.0,35.85856763,128.6329791,수성구,638919,32269.666666666668,13731.0,860.0,4348.0,22.0,22시,6.263200058262326,31.665574248051854,135553,0.21215991385449487,퇴근형
name:수성고등학교건너|,수성고등학교건너,89101,16572,16572,2.0,35.8229762,128.626776,수성구,105673,44550.5,2955.0,551.0,531.0,16.0,16시,18.646362098138745,17.96954314720812,72529,0.6863531838785688,생활형
name:수성고등학교앞|,수성고등학교앞,58964,20999,20999,2.0,35.82314837,128.625948,수성구,79963,29482.0,1951.0,298.0,382.0,16.0,16시,15.274218349564325,19.579702716555612,37965,0.47478208671510574,생활형
name:수성교1|,수성교1,99398,81885,81885,6.0,35.86035805,128.6103915,수성구,181283,16566.333333333332,3422.0,676.0,757.0,16.0,16시,19.754529514903567,22.12156633547633,17513,0.09660585934698786,생활형
name:수성교2|,수성교2,100577,63161,63161,6.0,35.86075168,128.610391,수성구,163738,16762.833333333332,3388.0,705.0,804.0,9.0,9시,20.808736717827628,23.73081463990555,37416,0.22851140236231052,생활형
name:수성구리틀야구장건너|,수성구리틀야구장건너,743,2724,2724,2.0,35.853755,128.7162283,수성구,3467,371.5,8.0,0.0,6.0,17.0,17시,0.0,75.0,-1981,0.5713873665993654,저이용형
